target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.01,17933.0
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.01,17933.0
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.01,17933.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.01,17933.0
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.025,17933.0
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.025,17933.0
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.025,17933.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.025,17933.0
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.05,17933.0
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.05,17933.0
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.05,17933.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.05,18023.7
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.1,17933.0
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.1,17934.3
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.1,17964.6
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.1,18091.9
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.15,17991.2
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.15,18008.9
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.15,18029.6
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.15,18147.5
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.2,18053.0
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.2,18074.0
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.2,18135.7
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.2,18184.1
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.25,18079.4
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.25,18204.2
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.25,18218.1
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.25,18297.2
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.3,18141.9
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.3,18249.1
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.3,18312.7
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.3,18423.9
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.35,18157.2
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.35,18288.0
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.35,18411.4
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.35,18424.2
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.4,18163.0
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.4,18297.5
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.4,18437.2
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.4,18442.1
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.45,18171.2
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.45,18300.1
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.45,18441.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.45,18544.9
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.5,18177.9
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.5,18313.9
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.5,18458.7
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.5,18545.2
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.55,18188.2
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.55,18330.4
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.55,18463.4
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.55,18563.0
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.6,18199.9
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.6,18338.2
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.6,18468.2
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.6,18769.8
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.65,18207.6
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.65,18374.9
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.65,18482.3
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.65,18800.1
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.7,18218.7
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.7,18393.6
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.7,18485.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.7,18852.8
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.75,18225.9
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.75,18415.7
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.75,18638.4
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.75,18988.9
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.8,18238.2
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.8,18453.8
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.8,18668.8
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.8,19022.5
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.85,18244.3
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.85,18482.4
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.85,18724.7
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.85,19126.9
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.9,18276.4
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.9,18565.6
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.9,18993.4
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.9,19168.8
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.95,18300.1
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.95,18614.1
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.95,19128.0
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.95,19218.5
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.975,18321.5
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.975,18850.7
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.975,19462.5
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.975,19510.7
1 wk ahead cum death,2022-02-21,2022-02-26,01,quantile,0.99,18685.8
2 wk ahead cum death,2022-02-21,2022-03-05,01,quantile,0.99,19357.2
3 wk ahead cum death,2022-02-21,2022-03-12,01,quantile,0.99,19905.5
4 wk ahead cum death,2022-02-21,2022-03-19,01,quantile,0.99,20520.8
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.01,1141.0
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.01,1141.0
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.01,1141.0
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.01,1141.0
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.025,1141.0
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.025,1141.0
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.025,1141.0
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.025,1141.0
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.05,1141.0
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.05,1141.0
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.05,1141.0
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.05,1141.0
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.1,1141.0
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.1,1145.9
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.1,1146.6
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.1,1155.7
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.15,1146.3
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.15,1149.7
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.15,1150.6
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.15,1165.2
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.2,1154.0
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.2,1157.0
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.2,1160.4
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.2,1167.6
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.25,1157.3
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.25,1172.8
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.25,1179.8
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.25,1204.6
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.3,1163.9
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.3,1178.8
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.3,1197.0
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.3,1207.2
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.35,1165.2
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.35,1183.5
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.35,1199.5
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.35,1213.2
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.4,1166.8
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.4,1183.8
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.4,1210.8
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.4,1216.1
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.45,1167.9
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.45,1184.8
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.45,1212.8
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.45,1233.9
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.5,1168.1
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.5,1185.2
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.5,1215.0
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.5,1234.4
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.55,1170.2
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.55,1186.9
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.55,1215.2
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.55,1244.0
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.6,1171.3
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.6,1190.1
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.6,1215.6
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.6,1271.1
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.65,1173.1
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.65,1195.4
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.65,1226.2
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.65,1281.8
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.7,1173.6
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.7,1197.3
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.7,1226.7
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.7,1284.5
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.75,1174.5
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.75,1201.4
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.75,1244.7
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.75,1308.4
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.8,1178.0
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.8,1206.0
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.8,1245.1
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.8,1311.4
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.85,1178.6
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.85,1209.4
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.85,1248.5
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.85,1325.6
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.9,1182.1
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.9,1225.2
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.9,1288.8
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.9,1341.6
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.95,1186.8
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.95,1229.1
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.95,1310.0
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.95,1347.2
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.975,1192.3
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.975,1268.4
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.975,1363.9
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.975,1397.2
1 wk ahead cum death,2022-02-21,2022-02-26,02,quantile,0.99,1251.8
2 wk ahead cum death,2022-02-21,2022-03-05,02,quantile,0.99,1351.1
3 wk ahead cum death,2022-02-21,2022-03-12,02,quantile,0.99,1427.2
4 wk ahead cum death,2022-02-21,2022-03-19,02,quantile,0.99,1551.5
1 wk ahead cum death,2022-02-21,2022-02-26,04,quantile,0.01,27513.0
2 wk ahead cum death,2022-02-21,2022-03-05,04,quantile,0.01,27513.0
3 wk ahead cum death,2022-02-21,2022-03-12,04,quantile,0.01,27513.0
4 wk ahead cum death,2022-02-21,2022-03-19,04,quantile,0.01,27513.0
1 wk ahead cum death,2022-02-21,2022-02-26,04,quantile,0.025,27513.0
2 wk ahead cum death,2022-02-21,2022-03-05,04,quantile,0.025,27513.0
3 wk ahead cum death,2022-02-21,2022-03-12,04,quantile,0.025,27513.0
