target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.01,12414.0
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.01,12414.0
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.01,12414.0
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.01,12414.0
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.025,12414.0
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.025,12414.0
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.025,12414.0
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.025,12414.0
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.05,12414.0
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.05,12660.1
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.05,12678.7
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.05,12779.3
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.1,12468.7
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.1,12756.1
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.1,12827.4
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.1,12960.2
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.15,12529.7
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.15,12792.8
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.15,13053.5
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.15,13099.7
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.2,12557.6
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.2,12825.8
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.2,13105.2
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.2,13192.3
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.25,12589.9
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.25,12851.1
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.25,13132.3
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.25,13356.3
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.3,12636.1
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.3,12889.3
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.3,13143.9
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.3,13398.0
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.35,12659.7
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.35,12898.3
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.35,13172.7
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.35,13443.6
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.4,12663.2
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.4,12924.4
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.4,13198.9
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.4,13468.7
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.45,12666.6
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.45,12936.0
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.45,13220.2
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.45,13494.4
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.5,12687.2
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.5,12960.1
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.5,13240.8
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.5,13524.5
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.55,12690.6
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.55,12965.5
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.55,13273.2
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.55,13570.6
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.6,12695.5
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.6,12979.8
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.6,13285.3
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.6,13588.5
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.65,12714.7
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.65,13000.9
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.65,13302.5
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.65,13616.7
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.7,12723.3
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.7,13011.3
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.7,13331.5
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.7,13659.8
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.75,12731.4
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.75,13032.4
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.75,13358.3
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.75,13699.7
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.8,12732.3
2 wk ahead cum death,2021-09-06,2021-09-18,01,quantile,0.8,13054.7
3 wk ahead cum death,2021-09-06,2021-09-25,01,quantile,0.8,13404.2
4 wk ahead cum death,2021-09-06,2021-10-02,01,quantile,0.8,13738.8
1 wk ahead cum death,2021-09-06,2021-09-11,01,quantile,0.85,12738.0
