target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.01,17086.0
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.01,17086.0
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.01,17086.0
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.01,17086.0
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.025,17086.0
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.025,17086.0
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.025,17086.0
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.025,17086.0
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.05,17086.0
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.05,17086.0
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.05,17086.0
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.05,17453.9
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.1,17086.0
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.1,17086.0
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.1,17086.0
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.1,17526.0
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.15,17086.0
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.15,17097.4
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.15,17454.5
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.15,17771.2
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.2,17086.0
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.2,17194.4
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.2,17658.2
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.2,17933.1
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.25,17086.0
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.25,17264.6
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.25,17896.6
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.25,18357.1
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.3,17226.9
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.3,17308.8
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.3,17931.7
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.3,18405.0
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.35,17267.3
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.35,17326.2
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.35,17943.6
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.35,18623.9
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.4,17268.1
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.4,17378.1
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.4,18027.8
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.4,18675.2
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.45,17280.0
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.45,17397.5
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.45,18042.4
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.45,18728.5
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.5,17287.5
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.5,17425.6
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.5,18076.6
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.5,18732.6
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.55,17309.1
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.55,17428.5
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.55,18086.9
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.55,18789.2
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.6,17316.4
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.6,17441.4
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.6,18091.0
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.6,19219.8
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.65,17319.2
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.65,17471.7
3 wk ahead cum death,2022-01-31,2022-02-19,01,quantile,0.65,18133.5
4 wk ahead cum death,2022-01-31,2022-02-26,01,quantile,0.65,19245.3
1 wk ahead cum death,2022-01-31,2022-02-05,01,quantile,0.7,17325.5
2 wk ahead cum death,2022-01-31,2022-02-12,01,quantile,0.7,17506.5
