target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-07-05,2021-07-10,01,quantile,0.01,11358.0
2 wk ahead cum death,2021-07-05,2021-07-17,01,quantile,0.01,11358.0
3 wk ahead cum death,2021-07-05,2021-07-24,01,quantile,0.01,11358.0
4 wk ahead cum death,2021-07-05,2021-07-31,01,quantile,0.01,11358.0
1 wk ahead cum death,2021-07-05,2021-07-10,01,quantile,0.025,11358.0
2 wk ahead cum death,2021-07-05,2021-07-17,01,quantile,0.025,11358.0
3 wk ahead cum death,2021-07-05,2021-07-24,01,quantile,0.025,11358.0
4 wk ahead cum death,2021-07-05,2021-07-31,01,quantile,0.025,11370.3
1 wk ahead cum death,2021-07-05,2021-07-10,01,quantile,0.05,11358.0
2 wk ahead cum death,2021-07-05,2021-07-17,01,quantile,0.05,11358.0
3 wk ahead cum death,2021-07-05,2021-07-24,01,quantile,0.05,11370.0
4 wk ahead cum death,2021-07-05,2021-07-31,01,quantile,0.05,11392.3
1 wk ahead cum death,2021-07-05,2021-07-10,01,quantile,0.1,11358.0
2 wk ahead cum death,2021-07-05,2021-07-17,01,quantile,0.1,11374.8
3 wk ahead cum death,2021-07-05,2021-07-24,01,quantile,0.1,11383.2
4 wk ahead cum death,2021-07-05,2021-07-31,01,quantile,0.1,11407.4
1 wk ahead cum death,2021-07-05,2021-07-10,01,quantile,0.15,11363.8
2 wk ahead cum death,2021-07-05,2021-07-17,01,quantile,0.15,11383.1
3 wk ahead cum death,2021-07-05,2021-07-24,01,quantile,0.15,11395.7
4 wk ahead cum death,2021-07-05,2021-07-31,01,quantile,0.15,11416.5
1 wk ahead cum death,2021-07-05,2021-07-10,01,quantile,0.2,11364.5
2 wk ahead cum death,2021-07-05,2021-07-17,01,quantile,0.2,11388.6
3 wk ahead cum death,2021-07-05,2021-07-24,01,quantile,0.2,11401.1
4 wk ahead cum death,2021-07-05,2021-07-31,01,quantile,0.2,11423.2
1 wk ahead cum death,2021-07-05,2021-07-10,01,quantile,0.25,11370.3
2 wk ahead cum death,2021-07-05,2021-07-17,01,quantile,0.25,11392.3
3 wk ahead cum death,2021-07-05,2021-07-24,01,quantile,0.25,11408.1
4 wk ahead cum death,2021-07-05,2021-07-31,01,quantile,0.25,11430.7
1 wk ahead cum death,2021-07-05,2021-07-10,01,quantile,0.3,11370.5
2 wk ahead cum death,2021-07-05,2021-07-17,01,quantile,0.3,11394.3
3 wk ahead cum death,2021-07-05,2021-07-24,01,quantile,0.3,11412.7
4 wk ahead cum death,2021-07-05,2021-07-31,01,quantile,0.3,11437.1
1 wk ahead cum death,2021-07-05,2021-07-10,01,quantile,0.35,11372.1
2 wk ahead cum death,2021-07-05,2021-07-17,01,quantile,0.35,11394.5
3 wk ahead cum death,2021-07-05,2021-07-24,01,quantile,0.35,11418.2
