target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.01,11536.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.01,11536.0
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.01,11536.0
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.01,11536.0
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.025,11536.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.025,11558.1
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.025,11607.2
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.025,11644.6
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.05,11545.2
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.05,11605.9
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.05,11659.9
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.05,11717.6
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.1,11561.6
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.1,11630.4
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.1,11689.1
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.1,11747.3
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.15,11575.8
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.15,11642.1
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.15,11712.5
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.15,11771.8
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.2,11587.5
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.2,11650.4
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.2,11721.3
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.2,11791.1
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.25,11594.1
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.25,11663.5
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.25,11739.8
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.25,11804.3
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.3,11603.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.3,11667.7
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.3,11747.0
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.3,11820.0
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.35,11604.4
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.35,11678.0
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.35,11757.3
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.35,11833.1
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.4,11606.2
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.4,11683.4
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.4,11761.7
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.4,11836.5
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.45,11607.1
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.45,11688.6
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.45,11766.7
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.45,11845.5
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.5,11610.8
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.5,11696.7
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.5,11774.6
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.5,11862.6
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.55,11616.2
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.55,11700.8
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.55,11789.8
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.55,11870.1
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.6,11617.1
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.6,11705.2
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.6,11800.8
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.6,11879.8
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.65,11625.1
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.65,11712.5
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.65,11807.5
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.65,11894.4
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.7,11627.6
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.7,11720.4
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.7,11816.1
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.7,11907.9
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.75,11635.3
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.75,11728.3
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.75,11829.0
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.75,11912.5
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.8,11641.6
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.8,11739.3
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.8,11841.0
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.8,11940.8
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.85,11648.8
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.85,11749.3
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.85,11859.4
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.85,11973.6
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.9,11655.9
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.9,11767.4
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.9,11875.1
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.9,12004.8
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.95,11685.5
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.95,11794.7
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.95,11937.6
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.95,12096.4
