target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.01,14522.6
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.01,14532.3
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.01,14556.4
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.01,14843.3
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.025,14659.8
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.025,14860.6
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.025,14985.0
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.025,15282.8
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.05,14702.4
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.05,14982.4
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.05,15205.7
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.05,15398.2
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.1,14748.8
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.1,15006.0
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.1,15284.1
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.1,15450.0
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.15,14765.7
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.15,15064.8
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.15,15295.1
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.15,15471.1
1 wk ahead cum death,2021-10-04,2021-10-09,01,quantile,0.2,14780.1
2 wk ahead cum death,2021-10-04,2021-10-16,01,quantile,0.2,15097.8
3 wk ahead cum death,2021-10-04,2021-10-23,01,quantile,0.2,15308.5
4 wk ahead cum death,2021-10-04,2021-10-30,01,quantile,0.2,15510.0
