target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-11-15,2021-11-20,01,quantile,0.01,15981.0
2 wk ahead cum death,2021-11-15,2021-11-27,01,quantile,0.01,15981.0
3 wk ahead cum death,2021-11-15,2021-12-04,01,quantile,0.01,15981.0
4 wk ahead cum death,2021-11-15,2021-12-11,01,quantile,0.01,15984.8
1 wk ahead cum death,2021-11-15,2021-11-20,01,quantile,0.025,16019.0
2 wk ahead cum death,2021-11-15,2021-11-27,01,quantile,0.025,16112.0
3 wk ahead cum death,2021-11-15,2021-12-04,01,quantile,0.025,16166.0
4 wk ahead cum death,2021-11-15,2021-12-11,01,quantile,0.025,16214.2
1 wk ahead cum death,2021-11-15,2021-11-20,01,quantile,0.05,16038.2
2 wk ahead cum death,2021-11-15,2021-11-27,01,quantile,0.05,16143.2
3 wk ahead cum death,2021-11-15,2021-12-04,01,quantile,0.05,16203.7
4 wk ahead cum death,2021-11-15,2021-12-11,01,quantile,0.05,16260.6
1 wk ahead cum death,2021-11-15,2021-11-20,01,quantile,0.1,16055.3
2 wk ahead cum death,2021-11-15,2021-11-27,01,quantile,0.1,16154.5
3 wk ahead cum death,2021-11-15,2021-12-04,01,quantile,0.1,16225.6
4 wk ahead cum death,2021-11-15,2021-12-11,01,quantile,0.1,16280.3
1 wk ahead cum death,2021-11-15,2021-11-20,01,quantile,0.15,16066.5
2 wk ahead cum death,2021-11-15,2021-11-27,01,quantile,0.15,16170.8
3 wk ahead cum death,2021-11-15,2021-12-04,01,quantile,0.15,16245.0
4 wk ahead cum death,2021-11-15,2021-12-11,01,quantile,0.15,16295.3
1 wk ahead cum death,2021-11-15,2021-11-20,01,quantile,0.2,16078.8
2 wk ahead cum death,2021-11-15,2021-11-27,01,quantile,0.2,16176.8
3 wk ahead cum death,2021-11-15,2021-12-04,01,quantile,0.2,16249.1
4 wk ahead cum death,2021-11-15,2021-12-11,01,quantile,0.2,16305.7
1 wk ahead cum death,2021-11-15,2021-11-20,01,quantile,0.25,16087.0
2 wk ahead cum death,2021-11-15,2021-11-27,01,quantile,0.25,16183.6
3 wk ahead cum death,2021-11-15,2021-12-04,01,quantile,0.25,16258.8
4 wk ahead cum death,2021-11-15,2021-12-11,01,quantile,0.25,16314.9
1 wk ahead cum death,2021-11-15,2021-11-20,01,quantile,0.3,16092.3
2 wk ahead cum death,2021-11-15,2021-11-27,01,quantile,0.3,16185.5
3 wk ahead cum death,2021-11-15,2021-12-04,01,quantile,0.3,16265.8
4 wk ahead cum death,2021-11-15,2021-12-11,01,quantile,0.3,16325.9
1 wk ahead cum death,2021-11-15,2021-11-20,01,quantile,0.35,16093.8
2 wk ahead cum death,2021-11-15,2021-11-27,01,quantile,0.35,16195.7
3 wk ahead cum death,2021-11-15,2021-12-04,01,quantile,0.35,16265.9
4 wk ahead cum death,2021-11-15,2021-12-11,01,quantile,0.35,16331.9
1 wk ahead cum death,2021-11-15,2021-11-20,01,quantile,0.4,16098.2
2 wk ahead cum death,2021-11-15,2021-11-27,01,quantile,0.4,16199.8
3 wk ahead cum death,2021-11-15,2021-12-04,01,quantile,0.4,16277.5
4 wk ahead cum death,2021-11-15,2021-12-11,01,quantile,0.4,16341.7
1 wk ahead cum death,2021-11-15,2021-11-20,01,quantile,0.45,16099.4
2 wk ahead cum death,2021-11-15,2021-11-27,01,quantile,0.45,16204.1
