target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.01,16353.0
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.01,16353.0
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.01,16362.5
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.01,16413.4
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.025,16371.0
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.025,16417.5
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.025,16469.0
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.025,16495.8
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.05,16386.7
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.05,16449.3
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.05,16497.2
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.05,16532.3
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.1,16396.1
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.1,16459.4
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.1,16512.7
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.1,16551.9
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.15,16404.1
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.15,16464.8
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.15,16533.4
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.15,16564.0
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.2,16410.8
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.2,16475.4
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.2,16539.8
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.2,16580.6
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.25,16413.7
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.25,16484.4
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.25,16547.9
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.25,16590.1
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.3,16415.2
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.3,16486.6
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.3,16551.6
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.3,16599.1
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.35,16417.1
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.35,16493.0
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.35,16555.6
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.35,16605.3
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.4,16419.5
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.4,16495.9
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.4,16560.3
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.4,16610.2
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.45,16422.6
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.45,16499.6
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.45,16565.7
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.45,16616.5
1 wk ahead cum death,2021-12-20,2021-12-25,01,quantile,0.5,16426.7
2 wk ahead cum death,2021-12-20,2022-01-01,01,quantile,0.5,16502.3
3 wk ahead cum death,2021-12-20,2022-01-08,01,quantile,0.5,16568.9
4 wk ahead cum death,2021-12-20,2022-01-15,01,quantile,0.5,16635.5
