target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.01,13303.1
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.01,13344.3
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.01,13374.9
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.01,13618.7
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.025,13457.0
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.025,13682.3
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.025,13767.5
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.025,14164.9
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.05,13498.3
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.05,13843.5
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.05,14092.3
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.05,14427.6
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.1,13532.7
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.1,13884.2
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.1,14223.2
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.1,14514.5
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.15,13560.3
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.15,13922.3
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.15,14243.2
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.15,14559.5
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.2,13581.0
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.2,13965.9
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.2,14280.0
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.2,14597.0
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.25,13594.5
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.25,13974.8
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.25,14315.4
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.25,14619.6
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.3,13612.2
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.3,13982.3
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.3,14328.9
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.3,14651.7
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.35,13614.3
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.35,14008.0
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.35,14363.0
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.35,14657.4
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.4,13621.3
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.4,14028.2
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.4,14377.9
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.4,14673.1
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.45,13633.7
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.45,14041.7
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.45,14399.2
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.45,14695.9
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.5,13641.0
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.5,14061.6
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.5,14410.2
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.5,14750.3
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.55,13651.6
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.55,14075.4
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.55,14435.6
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.55,14784.8
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.6,13660.2
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.6,14081.3
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.6,14458.2
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.6,14813.4
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.65,13666.1
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.65,14094.6
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.65,14470.8
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.65,14825.0
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.7,13685.2
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.7,14120.1
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.7,14529.0
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.7,14882.3
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.75,13691.7
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.75,14134.4
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.75,14549.9
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.75,14912.5
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.8,13707.3
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.8,14153.3
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.8,14573.0
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.8,14968.3
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.85,13723.1
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.85,14170.9
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.85,14619.4
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.85,14998.6
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.9,13747.1
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.9,14217.0
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.9,14666.2
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.9,15057.1
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.95,13771.9
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.95,14284.6
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.95,14738.9
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.95,15218.3
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.975,13800.3
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.975,14345.8
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.975,14812.0
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.975,15547.7
1 wk ahead cum death,2021-09-20,2021-09-25,01,quantile,0.99,13858.8
2 wk ahead cum death,2021-09-20,2021-10-02,01,quantile,0.99,14509.0
3 wk ahead cum death,2021-09-20,2021-10-09,01,quantile,0.99,15285.5
4 wk ahead cum death,2021-09-20,2021-10-16,01,quantile,0.99,15999.2
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.01,469.0
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.01,469.0
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.01,469.0
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.01,469.0
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.025,469.0
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.025,469.0
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.025,471.4
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.025,494.4
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.05,476.1
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.05,496.8
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.05,503.9
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.05,543.1
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.1,481.5
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.1,503.7
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.1,527.4
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.1,560.5
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.15,485.0
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.15,508.6
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.15,539.7
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.15,572.1
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.2,487.4
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.2,514.8
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.2,545.4
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.2,576.7
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.25,488.9
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.25,516.5
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.25,550.2
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.25,582.1
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.3,491.3
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.3,519.9
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.3,555.0
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.3,592.2
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.35,492.2
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.35,522.0
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.35,559.9
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.35,596.6
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.4,493.0
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.4,525.5
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.4,563.9
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.4,598.4
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.45,494.3
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.45,526.3
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.45,568.7
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.45,602.1
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.5,495.8
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.5,528.8
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.5,571.4
4 wk ahead cum death,2021-09-20,2021-10-16,02,quantile,0.5,622.8
1 wk ahead cum death,2021-09-20,2021-09-25,02,quantile,0.55,496.8
2 wk ahead cum death,2021-09-20,2021-10-02,02,quantile,0.55,531.7
3 wk ahead cum death,2021-09-20,2021-10-09,02,quantile,0.55,576.8
