target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.01,15573.0
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.01,15573.0
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.01,15573.0
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.01,15601.0
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.025,15650.5
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.025,15663.0
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.025,15671.5
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.025,15683.6
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.05,15671.4
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.05,15763.3
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.05,15817.8
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.05,15948.7
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.1,15686.5
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.1,15787.7
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.1,15877.5
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.1,15994.6
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.15,15696.6
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.15,15804.3
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.15,15901.5
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.15,16031.8
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.2,15704.8
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.2,15821.3
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.2,15938.7
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.2,16046.6
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.25,15710.8
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.25,15830.6
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.25,15957.7
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.25,16068.4
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.3,15718.4
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.3,15836.5
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.3,15963.2
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.3,16083.2
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.35,15723.0
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.35,15845.8
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.35,15978.2
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.35,16095.9
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.4,15726.8
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.4,15855.5
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.4,15986.6
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.4,16108.2
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.45,15731.5
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.45,15863.6
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.45,16003.8
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.45,16128.1
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.5,15732.7
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.5,15874.2
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.5,16004.6
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.5,16143.9
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.55,15736.9
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.55,15878.3
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.55,16023.7
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.55,16154.2
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.6,15739.1
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.6,15882.6
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.6,16028.9
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.6,16171.7
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.65,15746.0
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.65,15890.9
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.65,16043.7
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.65,16189.3
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.7,15751.7
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.7,15897.1
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.7,16059.5
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.7,16210.8
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.75,15759.1
2 wk ahead cum death,2021-11-01,2021-11-13,01,quantile,0.75,15911.3
3 wk ahead cum death,2021-11-01,2021-11-20,01,quantile,0.75,16074.8
4 wk ahead cum death,2021-11-01,2021-11-27,01,quantile,0.75,16229.6
1 wk ahead cum death,2021-11-01,2021-11-06,01,quantile,0.8,15766.7
