target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.01,16115.0
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.01,16115.0
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.01,16115.0
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.01,16117.1
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.025,16115.0
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.025,16115.4
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.025,16141.7
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.025,16146.6
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.05,16130.0
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.05,16167.1
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.05,16173.4
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.05,16176.7
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.1,16143.8
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.1,16186.1
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.1,16188.9
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.1,16200.5
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.15,16148.3
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.15,16194.8
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.15,16202.0
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.15,16222.2
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.2,16150.3
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.2,16203.1
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.2,16215.6
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.2,16226.0
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.25,16154.6
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.25,16211.6
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.25,16224.5
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.25,16231.6
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.3,16161.6
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.3,16213.4
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.3,16225.2
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.3,16242.8
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.35,16168.3
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.35,16220.1
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.35,16236.4
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.35,16243.0
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.4,16168.5
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.4,16221.7
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.4,16238.6
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.4,16250.8
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.45,16168.9
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.45,16225.0
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.45,16244.5
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.45,16256.5
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.5,16171.1
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.5,16228.8
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.5,16255.8
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.5,16259.2
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.55,16172.6
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.55,16240.7
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.55,16256.5
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.55,16264.7
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.6,16174.2
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.6,16243.0
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.6,16263.0
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.6,16266.1
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.65,16176.7
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.65,16245.2
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.65,16266.6
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.65,16278.5
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.7,16179.3
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.7,16252.6
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.7,16279.5
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.7,16280.1
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.75,16184.4
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.75,16257.5
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.75,16291.0
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.75,16291.5
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.8,16188.3
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.8,16262.8
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.8,16300.1
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.8,16307.2
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.85,16198.4
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.85,16279.4
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.85,16315.8
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.85,16325.8
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.9,16207.9
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.9,16289.6
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.9,16339.7
4 wk ahead cum death,2021-11-29,2021-12-25,01,quantile,0.9,16347.3
1 wk ahead cum death,2021-11-29,2021-12-04,01,quantile,0.95,16227.8
2 wk ahead cum death,2021-11-29,2021-12-11,01,quantile,0.95,16308.8
3 wk ahead cum death,2021-11-29,2021-12-18,01,quantile,0.95,16366.4
