target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.01,11336.0
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.01,11336.0
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.01,11336.0
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.01,11336.0
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.025,11336.0
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.025,11336.0
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.025,11341.4
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.025,11346.0
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.05,11336.0
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.05,11348.6
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.05,11357.2
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.05,11372.1
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.1,11339.9
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.1,11356.4
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.1,11376.8
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.1,11382.5
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.15,11345.7
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.15,11362.8
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.15,11390.9
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.15,11396.7
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.2,11348.2
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.2,11367.1
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.2,11393.7
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.2,11406.6
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.25,11353.4
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.25,11371.0
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.25,11395.9
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.25,11412.6
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.3,11355.0
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.3,11372.8
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.3,11407.2
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.3,11418.6
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.35,11355.5
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.35,11373.3
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.35,11407.3
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.35,11423.1
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.4,11357.2
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.4,11374.0
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.4,11412.2
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.4,11430.5
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.45,11358.7
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.45,11378.4
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.45,11414.8
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.45,11438.0
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.5,11362.5
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.5,11378.7
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.5,11417.6
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.5,11441.8
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.55,11363.2
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.55,11379.1
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.55,11420.9
4 wk ahead cum death,2021-06-28,2021-07-24,01,quantile,0.55,11446.0
1 wk ahead cum death,2021-06-28,2021-07-03,01,quantile,0.6,11365.2
2 wk ahead cum death,2021-06-28,2021-07-10,01,quantile,0.6,11382.2
3 wk ahead cum death,2021-06-28,2021-07-17,01,quantile,0.6,11421.3
