target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.01,11483.0
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.01,11483.0
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.01,11483.0
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.01,11483.0
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.025,11483.0
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.025,11483.0
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.025,11483.0
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.025,11582.0
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.05,11483.0
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.05,11483.0
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.05,11530.5
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.05,11633.0
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.1,11483.0
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.1,11516.6
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.1,11579.1
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.1,11661.4
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.15,11490.9
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.15,11525.8
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.15,11605.1
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.15,11687.5
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.2,11498.8
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.2,11541.0
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.2,11623.7
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.2,11702.0
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.25,11514.1
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.25,11551.4
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.25,11639.6
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.25,11709.6
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.3,11515.1
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.3,11559.2
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.3,11645.2
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.3,11724.6
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.35,11515.7
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.35,11567.0
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.35,11656.1
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.35,11729.6
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.4,11519.7
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.4,11572.4
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.4,11659.1
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.4,11735.3
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.45,11519.8
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.45,11575.4
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.45,11661.7
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.45,11741.9
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.5,11521.4
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.5,11580.2
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.5,11662.5
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.5,11747.7
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.55,11522.2
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.55,11586.1
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.55,11676.1
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.55,11756.0
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.6,11528.1
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.6,11587.1
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.6,11681.1
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.6,11760.8
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.65,11532.6
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.65,11596.6
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.65,11689.1
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.65,11767.5
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.7,11535.0
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.7,11597.6
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.7,11701.8
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.7,11778.5
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.75,11544.8
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.75,11604.7
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.75,11705.9
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.75,11802.7
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.8,11553.4
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.8,11613.9
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.8,11727.3
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.8,11813.9
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.85,11561.2
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.85,11630.4
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.85,11746.4
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.85,11834.5
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.9,11575.4
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.9,11651.8
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.9,11779.0
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.9,11870.9
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.95,11600.9
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.95,11685.7
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.95,11828.2
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.95,11969.3
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.975,11627.6
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.975,11769.0
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.975,12046.1
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.975,12105.2
1 wk ahead cum death,2021-07-26,2021-07-31,01,quantile,0.99,11969.4
2 wk ahead cum death,2021-07-26,2021-08-07,01,quantile,0.99,12039.2
3 wk ahead cum death,2021-07-26,2021-08-14,01,quantile,0.99,12369.2
4 wk ahead cum death,2021-07-26,2021-08-21,01,quantile,0.99,12453.6
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.01,384.0
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.01,384.0
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.01,384.0
4 wk ahead cum death,2021-07-26,2021-08-21,02,quantile,0.01,384.0
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.025,384.0
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.025,384.0
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.025,384.0
4 wk ahead cum death,2021-07-26,2021-08-21,02,quantile,0.025,384.0
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.05,384.0
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.05,384.0
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.05,384.8
4 wk ahead cum death,2021-07-26,2021-08-21,02,quantile,0.05,391.7
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.1,384.0
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.1,384.0
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.1,390.8
4 wk ahead cum death,2021-07-26,2021-08-21,02,quantile,0.1,396.6
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.15,384.0
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.15,384.8
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.15,396.4
4 wk ahead cum death,2021-07-26,2021-08-21,02,quantile,0.15,398.9
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.2,384.0
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.2,387.8
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.2,398.4
4 wk ahead cum death,2021-07-26,2021-08-21,02,quantile,0.2,402.3
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.25,385.9
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.25,389.1
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.25,401.3
4 wk ahead cum death,2021-07-26,2021-08-21,02,quantile,0.25,403.5
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.3,386.0
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.3,391.6
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.3,402.5
4 wk ahead cum death,2021-07-26,2021-08-21,02,quantile,0.3,405.4
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.35,386.7
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.35,393.0
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.35,404.0
4 wk ahead cum death,2021-07-26,2021-08-21,02,quantile,0.35,406.1
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.4,386.9
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.4,393.9
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.4,404.3
4 wk ahead cum death,2021-07-26,2021-08-21,02,quantile,0.4,406.7
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.45,387.4
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.45,394.6
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.45,404.4
4 wk ahead cum death,2021-07-26,2021-08-21,02,quantile,0.45,407.4
1 wk ahead cum death,2021-07-26,2021-07-31,02,quantile,0.5,387.6
2 wk ahead cum death,2021-07-26,2021-08-07,02,quantile,0.5,395.7
3 wk ahead cum death,2021-07-26,2021-08-14,02,quantile,0.5,405.7
