target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.01,11266.0
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.01,11266.0
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.01,11266.0
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.01,11266.0
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.025,11266.0
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.025,11266.0
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.025,11266.0
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.025,11266.0
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.05,11266.0
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.05,11266.0
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.05,11273.7
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.05,11284.9
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.1,11275.5
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.1,11300.2
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.1,11312.4
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.1,11318.7
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.15,11297.7
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.15,11323.3
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.15,11333.6
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.15,11335.0
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.2,11298.6
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.2,11341.5
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.2,11343.3
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.2,11345.3
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.25,11306.3
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.25,11347.0
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.25,11349.5
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.25,11356.8
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.3,11314.0
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.3,11350.8
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.3,11360.8
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.3,11369.9
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.35,11320.3
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.35,11351.0
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.35,11366.8
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.35,11375.7
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.4,11320.9
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.4,11354.9
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.4,11379.9
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.4,11381.4
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.45,11327.1
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.45,11357.1
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.45,11382.8
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.45,11386.6
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.5,11329.1
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.5,11358.7
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.5,11388.3
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.5,11393.6
1 wk ahead cum death,2021-06-14,2021-06-19,01,quantile,0.55,11331.8
2 wk ahead cum death,2021-06-14,2021-06-26,01,quantile,0.55,11363.5
3 wk ahead cum death,2021-06-14,2021-07-03,01,quantile,0.55,11396.0
4 wk ahead cum death,2021-06-14,2021-07-10,01,quantile,0.55,11399.7
