target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.01,11536.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.01,11536.0
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.01,11536.0
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.01,11546.2
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.025,11536.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.025,11536.0
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.025,11644.4
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.025,11737.7
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.05,11536.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.05,11576.3
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.05,11718.2
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.05,11784.2
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.1,11543.7
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.1,11612.6
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.1,11743.0
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.1,11809.5
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.15,11562.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.15,11623.1
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.15,11766.7
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.15,11834.6
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.2,11563.1
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.2,11630.5
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.2,11781.5
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.2,11843.7
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.25,11575.2
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.25,11649.4
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.25,11792.4
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.25,11866.8
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.3,11581.9
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.3,11649.7
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.3,11797.5
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.3,11875.5
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.35,11586.2
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.35,11657.6
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.35,11801.1
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.35,11876.4
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.4,11589.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.4,11661.5
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.4,11803.2
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.4,11889.8
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.45,11591.6
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.45,11669.4
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.45,11804.5
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.45,11896.5
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.5,11592.2
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.5,11680.7
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.5,11809.6
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.5,11897.4
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.55,11593.2
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.55,11681.1
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.55,11817.4
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.55,11902.2
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.6,11596.6
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.6,11684.5
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.6,11817.6
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.6,11903.6
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.65,11596.9
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.65,11691.3
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.65,11828.5
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.65,11919.4
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.7,11602.7
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.7,11691.9
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.7,11835.7
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.7,11925.5
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.75,11614.7
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.75,11701.0
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.75,11842.8
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.75,11950.0
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.8,11620.0
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.8,11711.8
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.8,11851.7
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.8,11953.0
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.85,11631.4
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.85,11727.1
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.85,11873.6
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.85,11988.1
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.9,11645.1
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.9,11746.1
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.9,11908.6
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.9,12018.9
1 wk ahead cum death,2021-08-02,2021-08-07,01,quantile,0.95,11671.3
2 wk ahead cum death,2021-08-02,2021-08-14,01,quantile,0.95,11766.6
3 wk ahead cum death,2021-08-02,2021-08-21,01,quantile,0.95,11949.9
4 wk ahead cum death,2021-08-02,2021-08-28,01,quantile,0.95,12063.7
