target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.01,11402.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.01,11402.0
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.01,11402.0
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.01,11402.0
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.025,11402.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.025,11402.0
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.025,11402.0
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.025,11402.0
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.05,11402.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.05,11402.0
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.05,11418.8
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.05,11419.5
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.1,11402.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.1,11410.8
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.1,11449.9
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.1,11462.8
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.15,11410.1
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.15,11428.9
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.15,11466.6
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.15,11487.9
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.2,11413.9
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.2,11447.1
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.2,11483.5
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.2,11503.4
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.25,11425.1
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.25,11451.1
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.25,11490.7
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.25,11507.5
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.3,11432.1
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.3,11456.3
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.3,11505.3
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.3,11528.7
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.35,11434.9
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.35,11461.6
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.35,11505.7
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.35,11535.8
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.4,11435.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.4,11465.1
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.4,11515.2
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.4,11539.0
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.45,11439.9
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.45,11468.4
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.45,11519.0
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.45,11542.2
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.5,11440.8
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.5,11475.6
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.5,11520.3
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.5,11550.4
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.55,11442.6
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.55,11477.2
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.55,11529.4
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.55,11555.1
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.6,11449.4
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.6,11483.1
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.6,11531.9
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.6,11555.4
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.65,11451.0
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.65,11488.5
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.65,11545.9
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.65,11572.9
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.7,11455.1
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.7,11500.3
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.7,11552.7
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.7,11580.1
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.75,11458.3
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.75,11506.7
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.75,11562.9
4 wk ahead cum death,2021-07-12,2021-08-07,01,quantile,0.75,11591.0
1 wk ahead cum death,2021-07-12,2021-07-17,01,quantile,0.8,11472.3
2 wk ahead cum death,2021-07-12,2021-07-24,01,quantile,0.8,11514.8
3 wk ahead cum death,2021-07-12,2021-07-31,01,quantile,0.8,11573.4
