target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.01,15179.0
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.01,15179.0
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.01,15350.8
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.01,15379.8
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.025,15327.8
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.025,15530.2
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.025,15634.3
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.025,15756.0
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.05,15359.2
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.05,15553.5
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.05,15671.0
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.05,15871.9
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.1,15385.5
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.1,15576.2
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.1,15687.5
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.1,15921.7
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.15,15415.5
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.15,15617.7
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.15,15706.6
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.15,16046.3
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.2,15430.8
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.2,15650.6
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.2,15710.0
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.2,16054.8
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.25,15433.4
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.25,15668.8
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.25,15719.7
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.25,16089.2
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.3,15441.0
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.3,15671.2
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.3,15758.2
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.3,16102.7
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.35,15456.7
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.35,15688.8
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.35,15791.8
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.35,16104.1
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.4,15468.3
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.4,15688.8
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.4,15850.9
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.4,16117.4
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.45,15469.6
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.45,15689.4
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.45,15852.3
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.45,16145.7
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.5,15478.8
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.5,15705.8
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.5,15863.5
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.5,16146.9
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.55,15485.4
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.55,15713.7
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.55,15875.1
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.55,16160.8
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.6,15489.3
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.6,15715.8
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.6,15883.0
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.6,16164.0
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.65,15492.7
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.65,15721.9
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.65,15886.7
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.65,16189.2
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.7,15503.3
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.7,15752.0
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.7,15929.7
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.7,16230.3
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.75,15505.4
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.75,15757.5
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.75,15960.4
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.75,16292.6
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.8,15521.6
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.8,15767.3
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.8,16004.9
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.8,16375.4
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.85,15538.3
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.85,15774.0
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.85,16026.3
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.85,16461.8
1 wk ahead cum death,2021-10-18,2021-10-23,01,quantile,0.9,15565.6
2 wk ahead cum death,2021-10-18,2021-10-30,01,quantile,0.9,15806.9
3 wk ahead cum death,2021-10-18,2021-11-06,01,quantile,0.9,16195.1
4 wk ahead cum death,2021-10-18,2021-11-13,01,quantile,0.9,16721.0
