target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2021-11-22,2021-11-27,01,quantile,0.01,16073.0
2 wk ahead cum death,2021-11-22,2021-12-04,01,quantile,0.01,16073.0
3 wk ahead cum death,2021-11-22,2021-12-11,01,quantile,0.01,16073.0
4 wk ahead cum death,2021-11-22,2021-12-18,01,quantile,0.01,16073.0
1 wk ahead cum death,2021-11-22,2021-11-27,01,quantile,0.025,16073.0
2 wk ahead cum death,2021-11-22,2021-12-04,01,quantile,0.025,16073.0
3 wk ahead cum death,2021-11-22,2021-12-11,01,quantile,0.025,16112.8
4 wk ahead cum death,2021-11-22,2021-12-18,01,quantile,0.025,16123.7
1 wk ahead cum death,2021-11-22,2021-11-27,01,quantile,0.05,16080.3
2 wk ahead cum death,2021-11-22,2021-12-04,01,quantile,0.05,16131.3
3 wk ahead cum death,2021-11-22,2021-12-11,01,quantile,0.05,16157.5
4 wk ahead cum death,2021-11-22,2021-12-18,01,quantile,0.05,16160.6
1 wk ahead cum death,2021-11-22,2021-11-27,01,quantile,0.1,16105.7
2 wk ahead cum death,2021-11-22,2021-12-04,01,quantile,0.1,16170.8
3 wk ahead cum death,2021-11-22,2021-12-11,01,quantile,0.1,16201.8
4 wk ahead cum death,2021-11-22,2021-12-18,01,quantile,0.1,16236.5
1 wk ahead cum death,2021-11-22,2021-11-27,01,quantile,0.15,16122.1
2 wk ahead cum death,2021-11-22,2021-12-04,01,quantile,0.15,16178.2
3 wk ahead cum death,2021-11-22,2021-12-11,01,quantile,0.15,16211.8
4 wk ahead cum death,2021-11-22,2021-12-18,01,quantile,0.15,16284.5
1 wk ahead cum death,2021-11-22,2021-11-27,01,quantile,0.2,16132.6
2 wk ahead cum death,2021-11-22,2021-12-04,01,quantile,0.2,16203.8
3 wk ahead cum death,2021-11-22,2021-12-11,01,quantile,0.2,16229.6
4 wk ahead cum death,2021-11-22,2021-12-18,01,quantile,0.2,16288.2
1 wk ahead cum death,2021-11-22,2021-11-27,01,quantile,0.25,16134.3
2 wk ahead cum death,2021-11-22,2021-12-04,01,quantile,0.25,16211.5
3 wk ahead cum death,2021-11-22,2021-12-11,01,quantile,0.25,16240.4
4 wk ahead cum death,2021-11-22,2021-12-18,01,quantile,0.25,16317.9
1 wk ahead cum death,2021-11-22,2021-11-27,01,quantile,0.3,16144.1
2 wk ahead cum death,2021-11-22,2021-12-04,01,quantile,0.3,16218.3
3 wk ahead cum death,2021-11-22,2021-12-11,01,quantile,0.3,16251.1
4 wk ahead cum death,2021-11-22,2021-12-18,01,quantile,0.3,16328.2
1 wk ahead cum death,2021-11-22,2021-11-27,01,quantile,0.35,16150.9
2 wk ahead cum death,2021-11-22,2021-12-04,01,quantile,0.35,16222.8
3 wk ahead cum death,2021-11-22,2021-12-11,01,quantile,0.35,16259.6
4 wk ahead cum death,2021-11-22,2021-12-18,01,quantile,0.35,16333.0
1 wk ahead cum death,2021-11-22,2021-11-27,01,quantile,0.4,16154.8
2 wk ahead cum death,2021-11-22,2021-12-04,01,quantile,0.4,16227.1
3 wk ahead cum death,2021-11-22,2021-12-11,01,quantile,0.4,16262.3
4 wk ahead cum death,2021-11-22,2021-12-18,01,quantile,0.4,16334.7
1 wk ahead cum death,2021-11-22,2021-11-27,01,quantile,0.45,16156.9
